round,average_global_reward,elapsed_time
66,93.0,0.3840203285217285
67,93.0,0.3909108638763428
68,93.0,0.39896202087402344
69,93.0,0.40568065643310547
70,93.0,0.41181182861328125
71,93.0,0.4173157215118408
72,93.0,0.42211151123046875
73,93.0,0.42915940284729004
74,93.0,0.4367384910583496
75,93.0,0.4418506622314453
76,93.0,0.44785070419311523
77,93.0,0.4541022777557373
78,93.0,0.46365833282470703
79,93.0,0.47058963775634766
80,93.0,0.47661423683166504
81,93.0,0.482144832611084
82,93.0,0.48618435859680176
83,93.0,0.4917013645172119
84,93.0,0.49830079078674316
85,93.0,0.5048470497131348
86,93.0,0.5111539363861084
87,93.0,0.5152287483215332
88,93.0,0.5202279090881348
89,93.0,0.5287635326385498
90,93.0,0.5363779067993164
91,93.0,0.5430727005004883
92,93.0,0.5489346981048584
93,93.0,0.5569972991943359
94,93.0,0.5630021095275879
95,93.0,0.5695364475250244
96,93.0,0.5762457847595215
97,93.0,0.5817916393280029
98,93.0,0.5898270606994629
99,93.0,0.5958466529846191
100,93.0,0.6030926704406738
101,93.0,0.6121666431427002
102,93.0,0.6176910400390625
103,93.0,0.6227743625640869
104,93.0,0.6295428276062012
105,93.0,0.6350929737091064
106,93.0,0.6470012664794922
107,93.0,0.6530234813690186
108,93.0,0.6600236892700195
109,93.0,0.6669440269470215
110,93.0,0.673454999923706
111,93.0,0.6795558929443359
112,93.0,0.6850829124450684
113,93.0,0.6910839080810547
114,93.0,0.6997504234313965
115,93.0,0.706657886505127
116,93.0,0.712827205657959
117,93.0,0.7189681529998779
118,93.0,0.7249820232391357
119,93.0,0.7343933582305908
120,93.0,0.7402348518371582
121,93.0,0.7462508678436279
122,93.0,0.7529726028442383
123,93.0,0.7596170902252197
124,93.0,0.7683329582214355
125,93.0,0.7762453556060791
126,93.0,0.7827644348144531
127,93.0,0.7892804145812988
128,93.0,0.7968099117279053
129,93.0,0.804147481918335
130,93.0,0.8117015361785889
131,93.0,0.8181252479553223
132,93.0,0.8247466087341309
133,93.0,0.83329176902771
134,93.0,0.8414714336395264
135,93.0,0.8470194339752197
136,93.0,0.8532540798187256
137,93.0,0.8619139194488525
138,93.0,0.8681180477142334
139,93.0,0.874640703201294
140,93.0,0.8808329105377197
141,93.0,0.8884985446929932
142,93.0,0.8954918384552002
143,93.0,0.9025816917419434
144,93.0,0.9098856449127197
145,93.0,0.9164092540740967
146,93.0,0.9247939586639404
147,93.0,1.0168945789337158
148,93.0,1.0266203880310059
149,93.0,1.0333161354064941
150,93.0,1.0403482913970947
151,93.0,1.0526132583618164
152,93.0,1.06425142288208
153,93.0,1.0712969303131104
154,93.0,1.0841209888458252
155,93.0,1.0912981033325195
156,93.0,1.0998101234436035
157,93.0,1.1070201396942139
158,93.0,1.1156866550445557
159,93.0,1.1222097873687744
160,93.0,1.1293649673461914
161,93.0,1.1406645774841309
162,93.0,1.1486995220184326
163,93.0,1.15529465675354
164,93.0,1.1628220081329346
165,93.0,1.169421911239624
166,93.0,1.1765127182006836
167,93.0,1.1850311756134033
168,93.0,1.191556453704834
169,93.0,1.1995954513549805
170,93.0,1.2066330909729004
171,93.0,1.2127788066864014
172,93.0,1.2193150520324707
173,93.0,1.2253179550170898
174,93.0,1.2339308261871338
175,93.0,1.2416012287139893
176,93.0,1.2476038932800293
177,93.0,1.2546741962432861
178,93.0,1.2617614269256592
179,93.0,1.2668371200561523
180,93.0,1.274357795715332
181,93.0,1.2820992469787598
182,93.0,1.288728952407837
183,93.0,1.2978830337524414
184,93.0,1.3044764995574951
185,93.0,1.312067985534668
186,93.0,1.3193292617797852
187,93.0,1.3265964984893799
188,93.0,1.3346383571624756
189,93.0,1.3426988124847412
190,93.0,1.3492698669433594
191,93.0,1.3559081554412842
192,93.0,1.3619179725646973
193,93.0,1.367485523223877
194,93.0,1.3745815753936768
195,93.0,1.3835489749908447
196,93.0,1.389127492904663
197,93.0,1.3963541984558105
198,93.0,1.4049434661865234
199,93.0,1.4118149280548096
200,93.0,1.4183363914489746
201,93.0,1.4253740310668945
202,93.0,1.432030439376831
203,93.0,1.4431354999542236
204,93.0,1.4532899856567383
205,93.0,1.4584476947784424
206,93.0,1.4636800289154053
207,93.0,1.4706783294677734
208,93.0,1.4786145687103271
209,93.0,1.483698844909668
210,93.0,1.4882252216339111
211,93.0,1.4932231903076172
