round,global_best_fitness,elapsed_time
203,1106.0,4.263988971710205
204,1106.0,4.284726858139038
205,1106.0,4.3049962520599365
206,1106.0,4.322160243988037
207,1106.0,4.340695858001709
208,1106.0,4.3590757846832275
209,1106.0,4.38052773475647
210,1106.0,4.398714780807495
211,1106.0,4.422418832778931
212,1106.0,4.441043853759766
213,1106.0,4.458775281906128
214,1106.0,4.478363275527954
215,1106.0,4.494761943817139
216,1106.0,4.511983156204224
217,1106.0,4.5300493240356445
218,1106.0,4.5471580028533936
219,1106.0,4.561917781829834
220,1106.0,4.579071998596191
221,1106.0,4.594721078872681
222,1106.0,4.609774351119995
223,1106.0,4.625927925109863
224,1106.0,4.641514301300049
225,1106.0,4.657834053039551
226,1106.0,4.6719090938568115
227,1106.0,4.6864659786224365
228,1106.0,4.702273607254028
229,1106.0,4.719063997268677
230,1106.0,4.735638618469238
231,1106.0,4.75106143951416
232,1106.0,4.768240451812744
233,1106.0,4.786864757537842
234,1106.0,4.8029396533966064
235,1106.0,4.825094223022461
236,1106.0,4.8459837436676025
237,1106.0,4.863958358764648
238,1106.0,4.879557132720947
239,1106.0,4.8942952156066895
240,1106.0,4.908926963806152
241,1106.0,4.92465353012085
242,1106.0,4.938369989395142
243,1106.0,4.960068702697754
244,1106.0,4.973708629608154
245,1106.0,4.993404388427734
246,1106.0,5.009005308151245
247,1106.0,5.0260937213897705
248,1106.0,5.039879322052002
249,1106.0,5.05597186088562
250,1106.0,5.069687843322754
251,1106.0,5.0863800048828125
252,1106.0,5.10256814956665
253,1106.0,5.119751453399658
254,1106.0,5.137722969055176
255,1106.0,5.151854515075684
256,1106.0,5.169407606124878
257,1106.0,5.188125848770142
258,1106.0,5.2037177085876465
259,1106.0,5.2205212116241455
260,1106.0,5.2358527183532715
261,1106.0,5.251957178115845
262,1106.0,5.268164396286011
263,1106.0,5.28515362739563
264,1106.0,5.302029848098755
265,1106.0,5.320124387741089
266,1106.0,5.33315634727478
267,1106.0,5.3483264446258545
268,1106.0,5.361935615539551
269,1106.0,5.374540567398071
270,1106.0,5.39451003074646
271,1106.0,5.411201238632202
272,1106.0,5.427940368652344
273,1106.0,5.4411725997924805
274,1106.0,5.457969903945923
275,1106.0,5.4710705280303955
276,1106.0,5.487791061401367
277,1106.0,5.503643989562988
278,1106.0,5.521433115005493
279,1106.0,5.538076400756836
280,1106.0,5.552624702453613
281,1106.0,5.564914226531982
282,1106.0,5.582607269287109
283,1106.0,5.598796844482422
284,1106.0,5.611836194992065
285,1106.0,5.627559661865234
286,1106.0,5.64016056060791
287,1106.0,5.653210878372192
288,1106.0,5.670050144195557
289,1106.0,5.686356782913208
290,1106.0,5.704883098602295
291,1106.0,5.720055103302002
292,1106.0,5.733124256134033
293,1106.0,5.750693082809448
294,1106.0,5.767355442047119
295,1106.0,5.782145261764526
296,1106.0,5.800398588180542
297,1106.0,5.816527366638184
298,1106.0,5.833484172821045
299,1106.0,5.8473992347717285
