round,global_best_fitness,elapsed_time
176,1102.0,3.993900775909424
177,1102.0,4.011435508728027
178,1102.0,4.032803535461426
179,1102.0,4.050979852676392
180,1102.0,4.075107097625732
181,1102.0,4.097468376159668
182,1102.0,4.118816137313843
183,1102.0,4.140854358673096
184,1102.0,4.160593271255493
185,1102.0,4.178436994552612
186,1102.0,4.201620101928711
187,1102.0,4.220975637435913
188,1102.0,4.244688034057617
189,1102.0,4.268851041793823
190,1102.0,4.291815996170044
191,1102.0,4.317112922668457
192,1102.0,4.339257001876831
193,1102.0,4.361745834350586
194,1102.0,4.385519981384277
195,1102.0,4.404650449752808
196,1102.0,4.427799224853516
197,1102.0,4.449361562728882
198,1102.0,4.47039794921875
199,1102.0,4.494025230407715
200,1102.0,4.513742446899414
201,1102.0,4.535989999771118
202,1102.0,4.560324192047119
