round,global_best_fitness,elapsed_time
0,1106.0,0.020834922790527344
1,1106.0,0.036893606185913086
2,1106.0,0.0560302734375
3,1106.0,0.07110214233398438
4,1106.0,0.0924842357635498
5,1106.0,0.10908246040344238
6,1106.0,0.12941718101501465
7,1106.0,0.14639925956726074
8,1106.0,0.16596722602844238
9,1106.0,0.18440580368041992
10,1106.0,0.20113778114318848
11,1106.0,0.21839070320129395
12,1106.0,0.23832082748413086
13,1106.0,0.25397801399230957
14,1106.0,0.2723503112792969
15,1106.0,0.2889597415924072
16,1106.0,0.3045156002044678
17,1106.0,0.3232235908508301
18,1106.0,0.3423290252685547
19,1106.0,0.3655073642730713
20,1106.0,0.38489508628845215
21,1106.0,0.4028646945953369
22,1106.0,0.41884946823120117
23,1106.0,0.4356968402862549
24,1106.0,0.4521915912628174
25,1106.0,0.4694089889526367
26,1106.0,0.48993897438049316
27,1106.0,0.5071375370025635
28,1106.0,0.526294469833374
29,1106.0,0.5435338020324707
30,1106.0,0.5602657794952393
31,1106.0,0.5777909755706787
32,1106.0,0.5960338115692139
33,1106.0,0.6137118339538574
34,1106.0,0.6303455829620361
35,1106.0,0.6489028930664062
36,1106.0,0.6660141944885254
37,1106.0,0.6831765174865723
38,1106.0,0.7044966220855713
39,1106.0,0.7226734161376953
40,1106.0,0.7387697696685791
41,1106.0,0.7539677619934082
42,1106.0,0.7706410884857178
43,1106.0,0.7842557430267334
44,1106.0,0.8010077476501465
45,1106.0,0.8192603588104248
46,1106.0,0.8365302085876465
47,1106.0,0.8578536510467529
48,1106.0,0.8766672611236572
49,1106.0,0.8988356590270996
50,1106.0,0.9174582958221436
51,1106.0,0.9395463466644287
52,1106.0,0.9566226005554199
53,1106.0,0.9736244678497314
54,1106.0,0.9940807819366455
55,1106.0,1.0121819972991943
56,1106.0,1.0287997722625732
57,1106.0,1.0451507568359375
58,1106.0,1.0644052028656006
59,1106.0,1.0819549560546875
60,1106.0,1.0985260009765625
61,1106.0,1.1152458190917969
62,1106.0,1.1323058605194092
63,1106.0,1.1473562717437744
64,1106.0,1.1663932800292969
65,1106.0,1.1842126846313477
66,1106.0,1.2032718658447266
67,1106.0,1.219834327697754
68,1106.0,1.2338318824768066
69,1106.0,1.2507951259613037
70,1106.0,1.2667655944824219
71,1106.0,1.282905101776123
72,1106.0,1.2978236675262451
73,1106.0,1.3130879402160645
74,1106.0,1.3303172588348389
75,1106.0,1.348792314529419
76,1106.0,1.3649747371673584
77,1106.0,1.3814284801483154
78,1106.0,1.3979239463806152
79,1106.0,1.4149854183197021
80,1106.0,1.4305615425109863
81,1106.0,1.444136142730713
82,1106.0,1.4581634998321533
83,1106.0,1.4717884063720703
84,1106.0,1.4843928813934326
85,1106.0,1.501826524734497
86,1106.0,1.519740343093872
87,1106.0,1.536653757095337
88,1106.0,1.5538115501403809
89,1106.0,1.5699777603149414
90,1106.0,1.5870954990386963
91,1106.0,1.6017160415649414
92,1106.0,1.6165406703948975
93,1106.0,1.6318676471710205
94,1106.0,1.6484441757202148
95,1106.0,1.6678850650787354
96,1106.0,1.6864025592803955
97,1106.0,1.7066872119903564
98,1106.0,1.7223002910614014
99,1106.0,1.7375662326812744
100,1106.0,1.7542009353637695
101,1106.0,1.7687387466430664
102,1106.0,1.7849154472351074
103,1106.0,1.7988030910491943
104,1106.0,1.8144464492797852
105,1106.0,1.8307433128356934
106,1106.0,1.844569206237793
107,1106.0,1.8587543964385986
108,1106.0,1.8729915618896484
109,1106.0,1.8912243843078613
110,1106.0,1.9061744213104248
111,1106.0,1.921567678451538
112,1106.0,1.9401943683624268
113,1106.0,1.95648193359375
114,1106.0,1.9959261417388916
115,1106.0,2.0262789726257324
116,1106.0,2.0550930500030518
117,1106.0,2.079751968383789
118,1106.0,2.1012911796569824
119,1106.0,2.1214346885681152
120,1106.0,2.1388959884643555
121,1106.0,2.1544225215911865
122,1106.0,2.170114755630493
123,1106.0,2.194565534591675
124,1106.0,2.2108826637268066
125,1106.0,2.2269704341888428
126,1106.0,2.2425966262817383
127,1106.0,2.259012222290039
128,1106.0,2.2748870849609375
129,1106.0,2.289811611175537
130,1106.0,2.306384801864624
131,1106.0,2.321950674057007
132,1106.0,2.3390045166015625
133,1106.0,2.3537514209747314
134,1106.0,2.3715121746063232
135,1106.0,2.3912270069122314
136,1106.0,2.40631103515625
137,1106.0,2.4205269813537598
138,1106.0,2.4356536865234375
139,1106.0,2.449692487716675
140,1106.0,2.464905023574829
141,1106.0,2.480145215988159
142,1106.0,2.4980034828186035
143,1106.0,2.5090370178222656
144,1106.0,2.5262949466705322
145,1106.0,2.5417821407318115
146,1106.0,2.5593857765197754
147,1106.0,2.575575590133667
148,1106.0,2.590151786804199
149,1106.0,2.6055338382720947
150,1106.0,2.6196625232696533
151,1106.0,2.636131525039673
152,1106.0,2.654430627822876
153,1106.0,2.6713545322418213
154,1106.0,2.685654401779175
155,1106.0,2.7030532360076904
156,1106.0,2.7163705825805664
157,1106.0,2.734602928161621
158,1106.0,2.74859619140625
159,1106.0,2.7655935287475586
160,1106.0,2.7802600860595703
161,1106.0,2.7974116802215576
162,1106.0,2.809941291809082
163,1106.0,2.8265886306762695
164,1106.0,2.839163064956665
165,1106.0,2.8526127338409424
166,1106.0,2.8740651607513428
167,1106.0,2.892488956451416
168,1106.0,2.906907796859741
169,1106.0,2.9219045639038086
170,1106.0,2.937512159347534
171,1106.0,2.9544758796691895
172,1106.0,2.971135377883911
173,1106.0,2.9855663776397705
174,1106.0,3.0060291290283203
175,1106.0,3.0216896533966064
176,1106.0,3.0404489040374756
177,1106.0,3.056459903717041
178,1106.0,3.0747056007385254
179,1106.0,3.090034246444702
180,1106.0,3.103135585784912
181,1106.0,3.1267364025115967
182,1106.0,3.1499056816101074
183,1106.0,3.1724984645843506
184,1106.0,3.193209648132324
185,1106.0,3.213433027267456
186,1106.0,3.231513261795044
187,1106.0,3.24969482421875
188,1106.0,3.262451410293579
189,1106.0,3.277691125869751
190,1106.0,3.2927558422088623
191,1106.0,3.3084466457366943
192,1106.0,3.322112798690796
193,1106.0,3.3384604454040527
194,1106.0,3.3542611598968506
195,1106.0,3.369425058364868
196,1106.0,3.3850257396698
197,1106.0,3.4002525806427
198,1106.0,3.414693593978882
199,1106.0,3.4343411922454834
200,1106.0,3.4525094032287598
201,1106.0,3.4703102111816406
202,1106.0,3.486872673034668
203,1106.0,3.504000186920166
204,1106.0,3.519979953765869
205,1106.0,3.5355637073516846
206,1106.0,3.5496928691864014
207,1106.0,3.569348096847534
208,1106.0,3.5846757888793945
209,1106.0,3.60239839553833
210,1106.0,3.6185996532440186
211,1106.0,3.631899118423462
212,1106.0,3.6476097106933594
213,1106.0,3.664292812347412
214,1106.0,3.6793909072875977
215,1106.0,3.6937766075134277
216,1106.0,3.7084527015686035
217,1106.0,3.7241344451904297
218,1106.0,3.7420167922973633
219,1106.0,3.7597873210906982
220,1106.0,3.7768847942352295
221,1106.0,3.790695905685425
222,1106.0,3.806284189224243
223,1106.0,3.8191165924072266
224,1106.0,3.8363075256347656
225,1106.0,3.851004123687744
226,1106.0,3.8682897090911865
227,1106.0,3.8823444843292236
228,1106.0,3.8979480266571045
229,1106.0,3.9140207767486572
230,1106.0,3.927797794342041
231,1106.0,3.944923162460327
232,1106.0,3.959308385848999
233,1106.0,3.9760689735412598
234,1106.0,3.9886927604675293
235,1106.0,4.006012916564941
236,1106.0,4.0208563804626465
237,1106.0,4.038186311721802
238,1106.0,4.052605867385864
239,1106.0,4.06767201423645
240,1106.0,4.083751678466797
241,1106.0,4.0979390144348145
242,1106.0,4.114849328994751
243,1106.0,4.13144326210022
244,1106.0,4.14905047416687
245,1106.0,4.168384313583374
246,1106.0,4.181330919265747
247,1106.0,4.200224876403809
248,1106.0,4.213109731674194
249,1106.0,4.2303466796875
250,1106.0,4.307431221008301
251,1106.0,4.328264951705933
252,1106.0,4.347420930862427
253,1106.0,4.363579511642456
254,1106.0,4.377386808395386
255,1106.0,4.3945910930633545
256,1106.0,4.4112937450408936
257,1106.0,4.4265055656433105
258,1106.0,4.443038702011108
259,1106.0,4.455637454986572
260,1106.0,4.468388080596924
261,1106.0,4.483274936676025
262,1106.0,4.498656749725342
263,1106.0,4.515795946121216
264,1106.0,4.532198429107666
265,1106.0,4.5469584465026855
266,1106.0,4.5628662109375
267,1106.0,4.577974319458008
268,1106.0,4.591602087020874
269,1106.0,4.6064417362213135
270,1106.0,4.6186206340789795
271,1106.0,4.636318683624268
272,1106.0,4.652108907699585
273,1106.0,4.66623330116272
274,1106.0,4.682474136352539
275,1106.0,4.696223258972168
276,1106.0,4.709391832351685
277,1106.0,4.725013256072998
278,1106.0,4.739986181259155
279,1106.0,4.754066228866577
280,1106.0,4.767242908477783
281,1106.0,4.782394647598267
282,1106.0,4.796569108963013
283,1106.0,4.814711570739746
284,1106.0,4.831639766693115
285,1106.0,4.847591876983643
286,1106.0,4.8607823848724365
287,1106.0,4.877438068389893
288,1106.0,4.891571521759033
289,1106.0,4.906229019165039
290,1106.0,4.921332120895386
291,1106.0,4.938079595565796
292,1106.0,4.955272436141968
293,1106.0,4.970471143722534
294,1106.0,4.983820199966431
295,1106.0,4.998850107192993
296,1106.0,5.012012004852295
297,1106.0,5.027686357498169
298,1106.0,5.040412187576294
299,1106.0,5.056140422821045
