round,global_best_fitness,elapsed_time
179,1098.0,5.813739061355591
180,1098.0,5.842666387557983
181,1098.0,5.872250556945801
182,1098.0,5.903432369232178
183,1098.0,5.934358358383179
184,1098.0,5.9628682136535645
185,1098.0,6.000993967056274
186,1098.0,6.040365934371948
187,1098.0,6.077150583267212
188,1098.0,6.106069087982178
189,1098.0,6.130535840988159
190,1098.0,6.154525995254517
191,1098.0,6.181029796600342
192,1098.0,6.206112861633301
193,1098.0,6.230884790420532
194,1098.0,6.258495092391968
195,1098.0,6.28530740737915
196,1098.0,6.310160160064697
197,1098.0,6.336776971817017
198,1098.0,6.363848924636841
199,1098.0,6.391060829162598
200,1098.0,6.4176552295684814
201,1098.0,6.44307017326355
202,1098.0,6.467397451400757
203,1098.0,6.49776816368103
204,1098.0,6.525655746459961
