round,global_best_fitness,elapsed_time
0,1102.0,0.03869938850402832
1,1102.0,0.06383323669433594
2,1102.0,0.0824136734008789
3,1102.0,0.10339045524597168
4,1102.0,0.1256723403930664
5,1102.0,0.14926600456237793
6,1102.0,0.17449450492858887
7,1102.0,0.1952073574066162
8,1102.0,0.21599864959716797
9,1102.0,0.23773860931396484
10,1102.0,0.26180529594421387
11,1102.0,0.28217339515686035
12,1102.0,0.3030829429626465
13,1102.0,0.32486414909362793
14,1102.0,0.343853235244751
15,1102.0,0.3670046329498291
16,1102.0,0.3897223472595215
17,1102.0,0.41089725494384766
18,1102.0,0.43649721145629883
19,1102.0,0.46558356285095215
20,1102.0,0.48566532135009766
21,1102.0,0.5091004371643066
22,1102.0,0.5314762592315674
23,1102.0,0.5549228191375732
24,1102.0,0.5797514915466309
25,1102.0,0.6027565002441406
26,1102.0,0.6263267993927002
27,1102.0,0.6445698738098145
28,1102.0,0.6701383590698242
29,1102.0,0.6912219524383545
30,1102.0,0.7159907817840576
31,1102.0,0.7350003719329834
32,1102.0,0.7546412944793701
33,1102.0,0.7780218124389648
34,1102.0,0.7981195449829102
35,1102.0,0.8703904151916504
36,1102.0,0.891190767288208
37,1102.0,0.9142534732818604
38,1102.0,0.9372498989105225
39,1102.0,0.9591150283813477
40,1102.0,0.9835062026977539
41,1102.0,1.0030734539031982
42,1102.0,1.0264906883239746
43,1102.0,1.0471856594085693
44,1102.0,1.0724594593048096
45,1102.0,1.0985972881317139
46,1102.0,1.1241748332977295
47,1102.0,1.1550333499908447
48,1102.0,1.181286096572876
49,1102.0,1.2066357135772705
50,1102.0,1.2286505699157715
51,1102.0,1.2508025169372559
52,1102.0,1.273420810699463
53,1102.0,1.295426607131958
54,1102.0,1.3136415481567383
55,1102.0,1.333387851715088
56,1102.0,1.355175256729126
57,1102.0,1.3783173561096191
58,1102.0,1.3974602222442627
59,1102.0,1.4203708171844482
60,1102.0,1.4399735927581787
61,1102.0,1.4606149196624756
62,1102.0,1.4795796871185303
63,1102.0,1.4986460208892822
64,1102.0,1.5195229053497314
65,1102.0,1.5426340103149414
66,1102.0,1.5634560585021973
67,1102.0,1.5856397151947021
68,1102.0,1.6054985523223877
69,1102.0,1.6317176818847656
70,1102.0,1.65484619140625
71,1102.0,1.6763393878936768
72,1102.0,1.6983675956726074
73,1102.0,1.719991683959961
74,1102.0,1.7414801120758057
75,1102.0,1.7637050151824951
76,1102.0,1.7829976081848145
77,1102.0,1.8049681186676025
