round,average_global_reward,elapsed_time
0,99.0,0.0035169124603271484
1,99.0,0.008520126342773438
2,99.0,0.012526750564575195
3,99.0,0.019037961959838867
4,99.0,0.024567604064941406
5,99.0,0.029138803482055664
6,99.0,0.03666400909423828
7,99.0,0.04306149482727051
8,99.0,0.04863762855529785
9,99.0,0.05249810218811035
10,99.0,0.05880331993103027
11,99.0,0.06481432914733887
12,99.0,0.06887173652648926
13,99.0,0.07441902160644531
14,99.0,0.07949066162109375
15,99.0,0.08402156829833984
16,99.0,0.08955168724060059
17,99.0,0.09458422660827637
18,99.0,0.09910845756530762
19,99.0,0.10320401191711426
20,99.0,0.10672736167907715
21,99.0,0.11024832725524902
22,99.0,0.11426091194152832
23,99.0,0.11931014060974121
24,99.0,0.12295722961425781
25,99.0,0.1284935474395752
26,99.0,0.13401389122009277
27,99.0,0.13753724098205566
28,99.0,0.14309906959533691
29,99.0,0.1481153964996338
30,99.0,0.15552735328674316
31,99.0,0.16208314895629883
32,99.0,0.16720795631408691
33,99.0,0.1727457046508789
34,99.0,0.17680096626281738
35,99.0,0.1788928508758545
36,99.0,0.18355989456176758
37,99.0,0.18758893013000488
38,99.0,0.19410467147827148
39,99.0,0.19919729232788086
40,99.0,0.20421409606933594
41,99.0,0.20776772499084473
42,99.0,0.2117624282836914
43,99.0,0.2162778377532959
44,99.0,0.2206745147705078
45,99.0,0.2277209758758545
46,99.0,0.23172760009765625
47,99.0,0.23526597023010254
48,99.0,0.24080562591552734
49,99.0,0.2448117733001709
50,99.0,0.24999737739562988
51,99.0,0.2545289993286133
52,99.0,0.2572338581085205
53,99.0,0.2628171443939209
54,99.0,0.26635026931762695
55,99.0,0.2703855037689209
56,99.0,0.27440547943115234
57,99.0,0.2814769744873047
58,99.0,0.2864954471588135
59,99.0,0.2895350456237793
60,99.0,0.2955796718597412
61,99.0,0.3001084327697754
62,99.0,0.30266308784484863
63,99.0,0.3056614398956299
64,99.0,0.30919313430786133
65,99.0,0.31485462188720703
66,99.0,0.3180203437805176
67,99.0,0.3212583065032959
68,99.0,0.32478809356689453
69,99.0,0.3283083438873291
70,99.0,0.3323071002960205
71,99.0,0.3358337879180908
72,99.0,0.3398721218109131
73,99.0,0.3454244136810303
74,99.0,0.34893202781677246
75,99.0,0.35145115852355957
76,99.0,0.35495662689208984
77,99.0,0.35796236991882324
78,99.0,0.364013671875
79,99.0,0.3675661087036133
