episode,total_reward,elapsed_time
110,-51,0.20267295837402344
111,86,0.2057039737701416
112,-51,0.20670270919799805
113,86,0.2087242603302002
114,90,0.2097325325012207
115,-61,0.21172213554382324
116,92,0.21375608444213867
117,-62,0.21595454216003418
118,-81,0.2179572582244873
119,90,0.2230212688446045
120,-53,0.22705936431884766
121,-52,0.2300732135772705
122,-57,0.23114609718322754
123,-51,0.23316621780395508
124,-57,0.23481082916259766
125,-57,0.23532891273498535
126,-51,0.23733830451965332
127,-53,0.23934316635131836
128,-51,0.24136567115783691
129,-51,0.2433788776397705
130,-55,0.2458961009979248
131,96,0.2479252815246582
132,-57,0.2514340877532959
133,96,0.2544534206390381
134,96,0.2559702396392822
135,-53,0.25861597061157227
136,94,0.2621166706085205
137,-59,0.26313066482543945
138,-51,0.26566362380981445
139,81,0.2666647434234619
140,88,0.27375125885009766
141,86,0.2782881259918213
142,-51,0.28179931640625
143,90,0.2848374843597412
144,-75,0.28835225105285645
145,87,0.2893660068511963
146,90,0.29697370529174805
147,94,0.30509519577026367
148,88,0.30716371536254883
149,94,0.3104586601257324
150,96,0.3125171661376953
151,94,0.31453418731689453
152,96,0.3165280818939209
153,90,0.3185286521911621
154,94,0.3210713863372803
155,84,0.3239407539367676
156,-59,0.3264918327331543
157,-55,0.328519344329834
158,-53,0.33054590225219727
159,92,0.3315744400024414
160,92,0.33359193801879883
161,-55,0.33458995819091797
162,-57,0.3361015319824219
163,92,0.3371145725250244
164,96,0.3386223316192627
165,-59,0.3396306037902832
166,-59,0.3421652317047119
167,-55,0.34368062019348145
168,96,0.3466970920562744
169,94,0.3497128486633301
170,-61,0.35071468353271484
171,86,0.3533594608306885
172,-71,0.35588788986206055
173,-55,0.35840606689453125
174,-51,0.35993313789367676
175,96,0.36573290824890137
176,-57,0.36775732040405273
177,90,0.37328124046325684
178,-53,0.3807690143585205
179,96,0.38175487518310547
180,-57,0.3837461471557617
181,86,0.3852579593658447
182,-53,0.3864133358001709
183,-55,0.38894224166870117
184,96,0.39045214653015137
185,-67,0.39400577545166016
186,92,0.40574002265930176
187,96,0.406749963760376
188,94,0.4077484607696533
189,-59,0.4087493419647217
190,96,0.40974879264831543
191,-55,0.4107506275177002
192,-61,0.4127628803253174
193,-61,0.4148263931274414
194,-51,0.4169609546661377
195,94,0.42298197746276855
196,-51,0.452040433883667
197,94,0.47977137565612793
198,96,0.4853386878967285
199,-53,0.4908590316772461
200,-55,0.5050556659698486
201,-57,0.5085854530334473
202,-68,0.5095851421356201
203,-55,0.5105860233306885
204,90,0.5147075653076172
205,86,0.516707181930542
206,92,0.5182244777679443
207,90,0.5245969295501709
208,-51,0.5271213054656982
209,-51,0.5287220478057861
210,79,0.5347542762756348
211,92,0.5367717742919922
212,94,0.5377752780914307
213,94,0.5387685298919678
214,96,0.5407857894897461
215,92,0.5418710708618164
216,-51,0.5423808097839355
217,94,0.5423808097839355
218,96,0.5449044704437256
219,96,0.5459029674530029
220,94,0.547429084777832
221,83,0.5501408576965332
222,94,0.5531611442565918
223,-53,0.5556936264038086
224,88,0.558312177658081
225,94,0.5588209629058838
226,92,0.559833288192749
227,92,0.5618491172790527
228,-63,0.5633742809295654
229,96,0.5654969215393066
230,89,0.5670468807220459
231,96,0.5771176815032959
232,96,0.5822770595550537
233,92,0.5832779407501221
234,-53,0.5852727890014648
235,94,0.5975122451782227
236,94,0.6067500114440918
237,94,0.6093318462371826
238,96,0.6165461540222168
239,96,0.6175451278686523
240,94,0.6241426467895508
241,94,0.6298806667327881
242,-53,0.6344084739685059
243,94,0.6374316215515137
244,96,0.6384181976318359
245,-53,0.6422054767608643
246,-57,0.6517775058746338
247,94,0.6567978858947754
248,96,0.659003496170044
249,86,0.6633377075195312
250,-53,0.6668455600738525
251,92,0.6864969730377197
252,94,0.6898539066314697
253,94,0.6918489933013916
254,-51,0.69840407371521
255,92,0.706002950668335
256,94,0.7136032581329346
257,-59,0.7161397933959961
258,96,0.7216925621032715
259,92,0.7273375988006592
260,92,0.7348635196685791
261,90,0.7368853092193604
262,94,0.7550342082977295
263,92,0.7595665454864502
264,96,0.7607293128967285
265,96,0.7699062824249268
266,90,0.7825117111206055
267,96,0.7860450744628906
268,96,0.787045955657959
269,94,0.788236141204834
270,-53,0.7895562648773193
271,96,0.7915713787078857
272,-51,0.7946574687957764
273,-53,0.8032388687133789
274,94,0.806433916091919
275,-51,0.8082811832427979
276,94,0.8134572505950928
277,96,0.8155007362365723
278,96,0.8200247287750244
279,96,0.8225748538970947
280,96,0.8246088027954102
281,94,0.8256235122680664
282,92,0.8326797485351562
283,94,0.8359239101409912
284,96,0.8384649753570557
285,94,0.8404815196990967
286,96,0.8429915904998779
287,96,0.848038911819458
288,94,0.8500528335571289
289,-51,0.8510603904724121
290,94,0.8520560264587402
291,94,0.854581356048584
292,94,0.8555893898010254
293,94,0.8565933704376221
294,96,0.8596096038818359
295,94,0.8606045246124268
296,94,0.8774101734161377
297,-53,0.9126801490783691
298,96,0.9144546985626221
299,94,0.9154658317565918
